,ID,PPO_1_consumption,PPO_1_labor,PPO_1_savings,PPO_2_consumption,PPO_2_labor,PPO_2_savings,PPO_3_consumption,PPO_3_labor,PPO_3_savings
1289,117,0.581513524055481,1.0,0.8404029607772827,1.0,0.0,1.0202020406723022,0.0,0.30335891246795654,0.3243281841278076
1290,117,0.6416008472442627,0.0,0.20729102194309235,1.0,0.0,1.061014175415039,0.0,0.0,0.1638021022081375
1291,117,0.5525628328323364,1.0,0.6568220257759094,1.0,0.0,1.1434630155563354,0.0,0.0,0.08272833377122879
1292,117,0.6323720812797546,0.0,0.031084522604942322,1.0,0.0,1.3100262880325317,0.0,0.0,0.041781987994909286
1293,117,0.5614650249481201,1.0,0.46993348002433777,1.0,0.0,1.6465176343917847,0.0,0.0,0.021102014929056168
1294,117,0.6142878532409668,1.0,0.8603924512863159,1.0,0.0,2.326298236846924,0.0,0.0,0.010657583363354206
1295,117,0.6296441555023193,0.0,0.23943911492824554,1.0,0.0,3.6995925903320312,0.0,0.0,0.005382617469877005
1296,117,0.590838611125946,1.0,0.6510190963745117,1.0,0.0,6.47392463684082,0.0,0.0,0.0027184938080608845
1297,117,0.6338912844657898,0.0,0.02370374169565037,1.0,0.0,12.078635284466259,0.0,1.0,1.0013729766556394
1298,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,118,0.5596933960914612,1.0,0.4403066039085388,0.0,1.0,1.0,0.0,0.7562410235404968,0.7562410235404968
1300,118,0.5638112425804138,1.0,0.8809428811073303,1.0,0.0,1.0202020406723022,0.0,0.0,0.38193991780281067
1301,118,0.6463403701782227,0.0,0.2435009479522705,1.0,0.0,1.061014175415039,0.0,0.0,0.1928989440202713
1302,118,0.5832392573356628,1.0,0.6627212762832642,1.0,0.0,1.1434630155563354,0.0,1.0,1.0974236726760864
1303,118,0.6635363101959229,0.0,0.005879138130694628,1.0,0.0,1.3100262880325317,0.0,0.0,0.554254412651062
1304,118,0.5505404472351074,1.0,0.4553980827331543,1.0,0.0,1.6465176343917847,0.0,0.0,0.27992647886276245
1305,118,0.6013829112052917,1.0,0.8586151599884033,1.0,0.0,2.326298236846924,0.0,0.5225434899330139,0.663920521736145
1306,118,0.6250990033149719,0.0,0.24218901991844177,1.0,0.0,3.6995925903320312,0.0,0.0,0.3353133797645569
1307,118,0.5765011310577393,1.0,0.6681342720985413,1.0,0.0,6.47392463684082,0.0,0.0,0.16935019195079803
1308,118,0.6380966901779175,0.0,0.03678638582136362,1.0,0.0,12.078635284466259,0.0,0.11939480900764465,0.204925208910503
1309,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,119,0.5730119347572327,1.0,0.42698806524276733,0.0,1.0,1.0,0.0,0.0,0.0
1311,119,0.606431782245636,1.0,0.8248692750930786,1.0,0.0,1.0202020406723022,0.024347901344299316,0.0,-0.024347901344299316
1312,119,0.6241687536239624,0.0,0.2090325504541397,1.0,0.0,1.061014175415039,0.0,0.9706693291664124,0.9583724141120911
1313,119,0.5803443789482117,1.0,0.6307995915412903,1.0,0.0,1.1434630155563354,0.0,0.0,0.4840264618396759
1314,119,0.6358805894851685,0.0,0.0012907380005344748,1.0,0.0,1.3100262880325317,0.0,0.6303650140762329,0.8748228549957275
1315,119,0.5686377882957458,1.0,0.43266597390174866,1.0,0.0,1.6465176343917847,0.0,0.0,0.44182971119880676
1316,119,0.5618448257446289,1.0,0.8751915097236633,1.0,0.0,2.326298236846924,0.0,0.0,0.22314631938934326
1317,119,0.6179257035255432,0.0,0.26610612869262695,1.0,0.0,3.6995925903320312,0.0,0.18380242586135864,0.29650259017944336
1318,119,0.5953701138496399,1.0,0.6734239459037781,1.0,0.0,6.47392463684082,0.0,0.0,0.1497487872838974
1319,119,0.6455371379852295,0.0,0.03468909137918197,1.0,0.0,12.078635284466259,0.32462263107299805,0.2985292077064514,0.0495372741892412
1320,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,120,0.5756245255470276,1.0,0.4243754744529724,0.0,1.0,1.0,0.0,0.26299846172332764,0.26299846172332764
1322,120,0.5653570890426636,1.0,0.8633050322532654,1.0,0.0,1.0202020406723022,0.0,0.010033190250396729,0.14286069571971893
1323,120,0.6407575607299805,0.0,0.23126770555973053,1.0,0.0,1.061014175415039,0.0,0.0,0.07215186953544617
1324,120,0.5764327049255371,1.0,0.6571710109710693,1.0,0.0,1.1434630155563354,0.0,0.3917410969734192,0.4281814396381378
1325,120,0.6110853552818298,0.0,0.05272376537322998,1.0,0.0,1.3100262880325317,0.0,0.0,0.21625325083732605
1326,120,0.552201509475708,1.0,0.5010548233985901,1.0,0.0,1.6465176343917847,0.0,0.0,0.10921881347894669
1327,120,0.6399050354957581,1.0,0.8662109375,1.0,0.0,2.326298236846924,0.0,0.0,0.055161017924547195
1328,120,0.7004433870315552,0.0,0.1745171695947647,1.0,0.0,3.6995925903320312,0.0,0.0,0.027859099209308624
1329,120,0.5667523741722107,1.0,0.609527587890625,1.0,0.0,6.47392463684082,0.0,0.21866096556186676,0.23273122310638428
1330,120,0.5804080367088318,0.0,0.03527639626829493,1.0,0.0,12.078635284466259,0.0,0.0,0.11754101905140858
1331,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,121,0.5787878036499023,1.0,0.42121219635009766,0.0,1.0,1.0,0.0,0.0,0.0
1333,121,0.59608393907547,1.0,0.8293828964233398,1.0,0.0,1.0202020406723022,0.0,1.0,1.0
1334,121,0.6243360638618469,0.0,0.2134244740009308,1.0,0.0,1.061014175415039,0.0,0.0,0.5050504803657532
1335,121,0.5850933194160461,1.0,0.6304869651794434,1.0,0.0,1.1434630155563354,0.1309283971786499,0.0,0.12414761632680893
1336,121,0.601530134677887,0.0,0.035325370728969574,1.0,0.0,1.3100262880325317,0.0,0.0,0.06270081549882889
1337,121,0.5657678842544556,1.0,0.4699143171310425,1.0,0.0,1.6465176343917847,0.0,0.0,0.0316670797765255
1338,121,0.6190162897109985,1.0,0.8556446433067322,1.0,0.0,2.326298236846924,0.0,0.0,0.015993474051356316
1339,121,0.6407159566879272,0.0,0.2235715538263321,1.0,0.0,3.6995925903320312,0.0,0.0,0.008077512495219707
1340,121,0.5881878137588501,1.0,0.6376420259475708,1.0,0.0,6.47392463684082,0.0,0.0,0.004079551436007023
1341,121,0.611650288105011,0.0,0.03243257171059111,1.0,0.0,12.078635284466259,0.0,0.0,0.002060379598020914
1342,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,122,0.5917954444885254,1.0,0.4082045555114746,0.0,1.0,1.0,0.0,0.13579292595386505,0.13579292595386505
1344,122,0.5787935853004456,1.0,0.8335342407226562,1.0,0.0,1.0202020406723022,0.0,0.2577419877052307,0.3263242840766907
1345,122,0.5932390689849854,0.0,0.24871471524238586,1.0,0.0,1.061014175415039,0.0,0.0,0.16481024026870728
1346,122,0.567211925983429,1.0,0.6840150356292725,1.0,0.0,1.1434630155563354,0.0,0.0,0.08323749154806137
1347,122,0.6637282371520996,0.0,0.027196066454052925,1.0,0.0,1.3100262880325317,0.0,0.0,0.042039137333631516
1348,122,0.5114456415176392,1.0,0.5160251259803772,1.0,0.0,1.6465176343917847,0.29817652702331543,0.14031441509723663,-0.13663022220134735
1349,122,0.5865316390991211,1.0,0.9347058534622192,1.0,0.0,2.326298236846924,0.0,0.14258426427841187,0.0735791027545929
1350,122,0.6668874025344849,0.0,0.2772599458694458,1.0,0.0,3.6995925903320312,0.0,0.4779813885688782,0.515142560005188
1351,122,0.6015933752059937,1.0,0.6784671545028687,1.0,0.0,6.47392463684082,0.0,0.0,0.2601729929447174
1352,122,0.655277669429779,0.0,0.030042704887165428,0.7498364448547363,0.0,12.328798839611522,0.0,0.0,0.13140050774944614
1353,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,123,0.5580213665962219,1.0,0.4419786334037781,0.0,1.0,1.0,0.0,1.0,1.0
1355,123,0.5539270043373108,1.0,0.8925160765647888,1.0,0.0,1.0202020406723022,0.0,0.0,0.5050504803657532
1356,123,0.6631998419761658,0.0,0.23833152651786804,1.0,0.0,1.061014175415039,0.0,0.0,0.25507602095603943
1357,123,0.5664408206939697,1.0,0.674298107624054,1.0,0.0,1.1434630155563354,0.0,0.0063027143478393555,0.13512898981571198
1358,123,0.6344029903411865,0.0,0.04670620337128639,1.0,0.0,1.3100262880325317,0.0,0.0,0.06824696063995361
1359,123,0.5557143092155457,1.0,0.49146366119384766,1.0,0.0,1.6465176343917847,0.0,0.0,0.034468162804841995
1360,123,0.6622938513755798,1.0,0.8341341018676758,1.0,0.0,2.326298236846924,0.0,0.0,0.017408162355422974
1361,123,0.6088929772377014,0.0,0.23366671800613403,1.0,0.0,3.6995925903320312,0.0,0.3569769263267517,0.3657689392566681
1362,123,0.5700807571411133,1.0,0.6659462451934814,1.0,0.0,6.47392463684082,0.0,0.3948127031326294,0.5795444846153259
1363,123,0.6449623107910156,0.0,0.02771065162122288,1.0,0.0,12.078635284466259,0.0,0.0,0.2926992347527449
1364,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,124,0.5530248284339905,1.0,0.4469751715660095,0.0,1.0,1.0,0.0,0.21808071434497833,0.21808071434497833
1366,124,0.5626804232597351,1.0,0.8888096213340759,1.0,0.0,1.0202020406723022,0.0,0.17630568146705627,0.2864474654197693
1367,124,0.6263910531997681,0.0,0.2713964581489563,1.0,0.0,1.061014175415039,0.0,0.0,0.14467042684555054
1368,124,0.5637784600257874,1.0,0.7103593945503235,1.0,0.0,1.1434630155563354,0.0,0.48694366216659546,0.5600095391273499
1369,124,0.6383842825889587,0.0,0.07915045320987701,1.0,0.0,1.3100262880325317,0.0,0.2781190276145935,0.5609521269798279
1370,124,0.5725973844528198,1.0,0.5073525905609131,1.0,0.0,1.6465176343917847,0.0,0.05624032020568848,0.3395494818687439
1371,124,0.6552022099494934,1.0,0.857275128364563,1.0,0.0,2.326298236846924,0.0,0.0,0.1714896410703659
1372,124,0.6501363515853882,0.0,0.21579812467098236,1.0,0.0,3.6995925903320312,0.0,0.07511839270591736,0.16172932088375092
1373,124,0.603851854801178,1.0,0.6141260266304016,1.0,0.0,6.47392463684082,0.0,0.0,0.08168147504329681
1374,124,0.6037360429763794,0.0,0.016593300789455867,1.0,0.0,12.078635284466259,0.0,0.0,0.041253269813759486
1375,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,125,0.590657114982605,1.0,0.409342885017395,0.0,1.0,1.0,0.0,0.7465437650680542,0.7465437650680542
1377,125,0.5789023637771606,1.0,0.8345752954483032,1.0,0.0,1.0202020406723022,0.0,0.0,0.377042293548584
1378,125,0.6207665801048279,0.0,0.22223876416683197,1.0,0.0,1.061014175415039,0.0,0.0,0.19042541086673737
1379,125,0.5909433960914612,1.0,0.6335402131080627,1.0,0.0,1.1434630155563354,0.0,0.35253673791885376,0.44871118664741516
1380,125,0.6124721765518188,0.0,0.027467431500554085,1.0,0.0,1.3100262880325317,0.0,0.5949181914329529,0.8215399980545044
1381,125,0.5620291829109192,1.0,0.4657157063484192,1.0,0.0,1.6465176343917847,0.0,0.0,0.4149191975593567
1382,125,0.6171022653579712,1.0,0.8533176183700562,1.0,0.0,2.326298236846924,0.0,0.0,0.20955514907836914
1383,125,0.6395280361175537,0.0,0.2224089652299881,1.0,0.0,3.6995925903320312,0.0,0.0,0.1058359369635582
1384,125,0.591316819190979,1.0,0.6333386898040771,1.0,0.0,6.47392463684082,0.0,0.0,0.053452491760253906
1385,125,0.6202642917633057,0.0,0.019471768983076343,1.0,0.0,12.078635284466259,0.0,0.0,0.026996207877795112
1386,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,126,0.5734331607818604,1.0,0.42656683921813965,0.0,1.0,1.0,0.0,1.0,1.0
1388,126,0.5730034112930298,1.0,0.8578721880912781,1.0,0.0,1.0202020406723022,0.0,0.0,0.5050504803657532
1389,126,0.6311699151992798,0.0,0.23536764085292816,1.0,0.0,1.061014175415039,0.0,0.0,0.25507602095603943
1390,126,0.5962691307067871,1.0,0.6414759755134583,1.0,0.0,1.1434630155563354,0.0,1.0,1.1288262605667114
1391,126,0.616192638874054,0.0,0.031762879341840744,1.0,0.0,1.3100262880325317,0.0,0.0,0.570114254951477
1392,126,0.5787489414215088,1.0,0.453334778547287,1.0,0.0,1.6465176343917847,0.0,0.0,0.2879365086555481
1393,126,0.5982108116149902,1.0,0.8597031235694885,1.0,0.0,2.326298236846924,0.0,0.6006222367286682,0.7460446953773499
1394,126,0.6291905641555786,0.0,0.23919640481472015,1.0,0.0,3.6995925903320312,0.0,0.0,0.37679025530815125
1395,126,0.6032081246376038,1.0,0.6384044289588928,1.0,0.0,6.47392463684082,0.0,1.0,1.190298080444336
1396,126,0.6312775611877441,0.0,0.013575378649089198,1.0,0.0,12.078635284466259,0.0,0.0,0.6011606619883804
1397,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,127,0.5589038133621216,1.0,0.4410961866378784,0.0,1.0,1.0,0.0,0.4992057681083679,0.4992057681083679
1399,127,0.5765016674995422,1.0,0.8690500259399414,1.0,0.0,1.0202020406723022,0.0,0.6264902949333191,0.8786144256591797
1400,127,0.659550666809082,0.0,0.21827764809131622,1.0,0.0,1.061014175415039,0.0,0.0,0.4437446594238281
1401,127,0.5672802925109863,1.0,0.6532021760940552,1.0,0.0,1.1434630155563354,0.0,0.3035735487937927,0.5276870131492615
1402,127,0.653802216053009,0.0,0.005997970700263977,1.0,0.0,1.3100262880325317,0.0,0.0,0.2665085792541504
1403,127,0.579153299331665,1.0,0.42690524458885193,1.0,0.0,1.6465176343917847,0.0,0.0,0.13460029661655426
1404,127,0.5613194108009338,1.0,0.8698980212211609,1.0,0.0,2.326298236846924,0.0,0.0,0.06797994673252106
1405,127,0.6433926820755005,0.0,0.23529218137264252,1.0,0.0,3.6995925903320312,0.0,0.0,0.034333307296037674
1406,127,0.5693079829216003,1.0,0.6683608889579773,1.0,0.0,6.47392463684082,0.0,0.20830856263637543,0.22564861178398132
1407,127,0.6297769546508789,0.0,0.045335058306845144,1.0,0.0,12.078635284466259,0.0,0.0,0.11396394795493817
1408,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,128,0.5782096982002258,1.0,0.42179030179977417,0.0,1.0,1.0,0.0,1.0,1.0
1410,128,0.5601436495780945,1.0,0.8659071326255798,1.0,0.0,1.0202020406723022,0.0,0.0,0.5050504803657532
1411,128,0.6541482210159302,0.0,0.2205054759979248,1.0,0.0,1.061014175415039,0.0,0.0,0.25507602095603943
1412,128,0.5661659240722656,1.0,0.656566858291626,1.0,0.0,1.1434630155563354,0.0,0.0,0.12882627546787262
1413,128,0.6288896203041077,0.0,0.03430924937129021,1.0,0.0,1.3100262880325317,0.0,0.0,0.06506377458572388
1414,128,0.5937314629554749,1.0,0.44092434644699097,1.0,0.0,1.6465176343917847,0.0,0.5953603982925415,0.6282209157943726
1415,128,0.5830426216125488,1.0,0.8623355031013489,1.0,0.0,2.326298236846924,0.0,0.0,0.3172832727432251
1416,128,0.6685015559196472,0.0,0.2025444060564041,1.0,0.0,3.6995925903320312,0.0,0.0,0.16024407744407654
1417,128,0.5813039541244507,1.0,0.6232863664627075,1.0,0.0,6.47392463684082,0.0,0.1924370527267456,0.2733684182167053
1418,128,0.6041833162307739,0.0,0.025398861618531332,1.0,0.0,12.078635284466259,0.0,0.5032598972320557,0.6413247487550457
1419,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,129,0.5594330430030823,1.0,0.4405669569969177,0.0,1.0,1.0,0.0,0.0,0.0
1421,129,0.5840535163879395,1.0,0.8609635829925537,1.0,0.0,1.0202020406723022,0.0,1.0,1.0
1422,129,0.6407105922698975,0.0,0.2289496213197708,1.0,0.0,1.061014175415039,0.0,0.40692734718322754,0.9119778275489807
1423,129,0.5933684706687927,1.0,0.637893795967102,1.0,0.0,1.1434630155563354,0.0,0.06893754005432129,0.5295324325561523
1424,129,0.5981183052062988,0.0,0.046218838542699814,1.0,0.0,1.3100262880325317,0.0,0.0,0.2674406170845032
1425,129,0.5449232459068298,1.0,0.5017624497413635,1.0,0.0,1.6465176343917847,0.0,0.574156641960144,0.7092276811599731
1426,129,0.6409509181976318,1.0,0.8658798336982727,1.0,0.0,2.326298236846924,0.0,0.0,0.35819578170776367
1427,129,0.6474823951721191,0.0,0.22714370489120483,1.0,0.0,3.6995925903320312,0.0,1.0,1.1809070110321045
1428,129,0.5808451771736145,1.0,0.6485928893089294,1.0,0.0,6.47392463684082,0.0,0.0,0.5964176654815674
1429,129,0.6342886090278625,0.0,0.0208557442673456,1.0,0.0,12.078635284466259,0.0,0.0,0.30122103951169327
1430,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,130,0.5779083967208862,1.0,0.42209160327911377,0.0,1.0,1.0,0.0,0.4884207844734192,0.4884207844734192
1432,130,0.5813214778900146,1.0,0.8450337052345276,1.0,0.0,1.0202020406723022,0.0,0.5608083009719849,0.8074854612350464
1433,130,0.6417942643165588,0.0,0.21177510917186737,1.0,0.0,1.061014175415039,0.0,0.0,0.4078209400177002
1434,130,0.5820972919464111,1.0,0.6318169832229614,1.0,0.0,1.1434630155563354,0.0,0.0,0.2059701681137085
1435,130,0.5898611545562744,0.0,0.04833779111504555,1.0,0.0,1.3100262880325317,0.0,0.03897246718406677,0.14299780130386353
1436,130,0.5429670214653015,1.0,0.5058590173721313,1.0,0.0,1.6465176343917847,0.0,0.0,0.07222111523151398
1437,130,0.6482637524604797,1.0,0.8627049922943115,1.0,0.0,2.326298236846924,0.0,0.0,0.03647531196475029
1438,130,0.6355704665184021,0.0,0.23584869503974915,1.0,0.0,3.6995925903320312,0.0,0.0,0.018421873450279236
1439,130,0.5750287771224976,1.0,0.6632022261619568,1.0,0.0,6.47392463684082,0.0,0.0,0.009303976781666279
1440,130,0.6506116986274719,0.0,0.019289537220873787,1.0,0.0,12.078635284466259,0.0,0.0,0.00469897815045776
1441,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,131,0.5797563195228577,1.0,0.42024368047714233,0.0,1.0,1.0,0.0,0.0,0.0
1443,131,0.5972725749015808,1.0,0.8272159695625305,1.0,0.0,1.0202020406723022,0.0,0.0,0.0
1444,131,0.6301519274711609,0.0,0.20541977882385254,1.0,0.0,1.061014175415039,0.0,0.0,0.0
1445,131,0.5927629470825195,1.0,0.6147317886352539,1.0,0.0,1.1434630155563354,0.0,1.0,1.0
1446,131,0.5801095962524414,0.0,0.04083159565925598,1.0,0.0,1.3100262880325317,0.0,0.0,0.5050504803657532
1447,131,0.5587820410728455,1.0,0.48246198892593384,1.0,0.0,1.6465176343917847,0.0,0.0,0.25507602095603943
1448,131,0.6514807343482971,1.0,0.8358545899391174,1.0,0.0,2.326298236846924,0.0,0.8036049008369446,0.932431161403656
1449,131,0.6237638592720032,0.0,0.22053372859954834,1.0,0.0,3.6995925903320312,0.0,0.0,0.47092482447624207
1450,131,0.5667734742164612,1.0,0.6559878587722778,1.0,0.0,6.47392463684082,0.0,0.5591691136360168,0.7970099449157715
1451,131,0.6371376514434814,0.0,0.025476359713152208,1.0,0.0,12.078635284466259,0.0,0.0,0.40253027197694086
1452,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,132,0.5797845721244812,1.0,0.4202154278755188,0.0,1.0,1.0,0.0,0.48574066162109375,0.48574066162109375
1454,132,0.580268144607544,1.0,0.8441919088363647,1.0,0.0,1.0202020406723022,0.0,0.0,0.2453235685825348
1455,132,0.6149545907974243,0.0,0.23776447772979736,1.0,0.0,1.061014175415039,0.0,1.0,1.1239007711410522
1456,132,0.5779820084571838,1.0,0.6621841192245483,1.0,0.0,1.1434630155563354,0.0,0.0,0.5676266551017761
1457,132,0.6417851448059082,0.0,0.02708772011101246,1.0,0.0,1.3100262880325317,0.0,0.3173791766166687,0.6040593385696411
1458,132,0.5782557725906372,1.0,0.44910556077957153,1.0,0.0,1.6465176343917847,0.0,0.0,0.30508047342300415
1459,132,0.5496760010719299,1.0,0.9039660096168518,1.0,0.0,2.326298236846924,0.0,0.0,0.1540810465812683
1460,132,0.6603460311889648,0.0,0.2527509033679962,1.0,0.0,3.6995925903320312,0.0,0.28814858198165894,0.3659673035144806
1461,132,0.5566675066947937,1.0,0.6986364722251892,1.0,0.0,6.47392463684082,0.0,0.0,0.18483196198940277
1462,132,0.6517871022224426,0.0,0.05390628262815378,1.0,0.0,12.078635284466259,0.0,0.425137996673584,0.5184874735202283
1463,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,133,0.5838241577148438,1.0,0.41617584228515625,0.0,1.0,1.0,0.0,0.0,0.0
1465,133,0.5831032991409302,1.0,0.8372763395309448,1.0,0.0,1.0202020406723022,0.0,0.43784642219543457,0.43784642219543457
1466,133,0.6066012978553772,0.0,0.2391323745250702,1.0,0.0,1.061014175415039,0.0,0.0,0.22113455832004547
1467,133,0.6094704270362854,1.0,0.6320774555206299,1.0,0.0,1.1434630155563354,0.0,0.0,0.11168412119150162
1468,133,0.6184272766113281,0.0,0.020034773275256157,1.0,0.0,1.3100262880325317,0.0,0.3018955588340759,0.35830166935920715
1469,133,0.5763140916824341,1.0,0.44392305612564087,1.0,0.0,1.6465176343917847,0.0,0.10718673467636108,0.2881471812725067
1470,133,0.589383065700531,1.0,0.8590240478515625,1.0,0.0,2.326298236846924,0.0,0.20522254705429077,0.35075142979621887
1471,133,0.6461197733879089,0.0,0.22158129513263702,1.0,0.0,3.6995925903320312,0.0,0.0,0.17714717984199524
1472,133,0.5531750321388245,1.0,0.6706444621086121,1.0,0.0,6.47392463684082,0.0,0.6335955858230591,0.7230638861656189
1473,133,0.642311155796051,0.0,0.03510748993226187,1.0,0.0,12.078635284466259,0.0,0.0,0.3651837680974833
1474,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,134,0.5708428621292114,1.0,0.4291571378707886,0.0,1.0,1.0,0.0,0.0,0.0
1476,134,0.5820146799087524,1.0,0.8514773845672607,1.0,0.0,1.0202020406723022,0.0,0.25926852226257324,0.25926852226257324
1477,134,0.6168492436408997,0.0,0.24322891235351562,1.0,0.0,1.061014175415039,0.0,0.0,0.13094370067119598
1478,134,0.5530794858932495,1.0,0.6926062703132629,1.0,0.0,1.1434630155563354,0.0,0.08342133462429047,0.1495545208454132
1479,134,0.6353449821472168,0.0,0.06425733119249344,1.0,0.0,1.3100262880325317,0.0,1.0,1.0755325555801392
1480,134,0.5576813220977783,1.0,0.5072250962257385,1.0,0.0,1.6465176343917847,0.0,0.0,0.54319828748703
1481,134,0.6253969669342041,1.0,0.8869515657424927,1.0,0.0,2.326298236846924,0.0,0.7312332987785339,1.0055758953094482
1482,134,0.6551795601844788,0.0,0.2407311350107193,1.0,0.0,3.6995925903320312,0.0,0.0,0.507866621017456
1483,134,0.5821044445037842,1.0,0.6610583066940308,1.0,0.0,6.47392463684082,0.0,0.0,0.2564982771873474
1484,134,0.6601910591125488,0.0,0.00754461736548695,1.0,0.0,12.078635284466259,0.0,0.0,0.1295445864722205
1485,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,135,0.5455312728881836,1.0,0.4544687271118164,0.0,1.0,1.0,0.0,0.009763926267623901,0.009763926267623901
1487,135,0.5738166570663452,1.0,0.8852426409721375,1.0,0.0,1.0202020406723022,0.0,0.8181623220443726,0.823093593120575
1488,135,0.6407109498977661,0.0,0.25347355008125305,1.0,0.0,1.061014175415039,0.0,0.0,0.41570383310317993
1489,135,0.5725359320640564,1.0,0.683497965335846,1.0,0.0,1.1434630155563354,0.0,0.0,0.20995143055915833
1490,135,0.6495527029037476,0.0,0.04084928333759308,1.0,0.0,1.3100262880325317,0.0,0.9004379510879517,1.0064740180969238
1491,135,0.594965934753418,1.0,0.44629597663879395,1.0,0.0,1.6465176343917847,0.0,0.0,0.5083202123641968
1492,135,0.5961940288543701,1.0,0.8546099662780762,1.0,0.0,2.326298236846924,0.0,0.23604744672775269,0.4927748143672943
1493,135,0.6522760391235352,0.0,0.21096636354923248,1.0,0.0,3.6995925903320312,0.0,0.7928226590156555,1.0416988134384155
1494,135,0.6006481647491455,1.0,0.6124491691589355,1.0,0.0,6.47392463684082,0.0,0.0,0.5261105298995972
1495,135,0.594391942024231,0.0,0.024243584510296956,1.0,0.0,12.078635284466259,0.0,1.0,1.2657123852506658
1496,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,136,0.5453753471374512,1.0,0.45462465286254883,0.0,1.0,1.0,0.0,0.0,0.0
1498,136,0.6005880236625671,1.0,0.8586288094520569,1.0,0.0,1.0202020406723022,0.0,0.0,0.0
1499,136,0.6541217565536499,0.0,0.2131800651550293,1.0,0.0,1.061014175415039,0.0,0.0,0.0
1500,136,0.5823267698287964,1.0,0.6330066323280334,1.0,0.0,1.1434630155563354,0.0,0.1950230449438095,0.1950230449438095
1501,136,0.6085088849067688,0.0,0.030891744419932365,1.0,0.0,1.3100262880325317,0.0,0.0,0.09849648922681808
1502,136,0.5473706126213074,1.0,0.4838331639766693,1.0,0.0,1.6465176343917847,0.0,0.2987101674079895,0.34845587611198425
1503,136,0.6315519213676453,1.0,0.857168436050415,1.0,0.0,2.326298236846924,0.0,0.0,0.17598780989646912
1504,136,0.6243369579315186,0.0,0.24148976802825928,1.0,0.0,3.6995925903320312,0.0,0.0,0.08888273686170578
1505,136,0.5865629315376282,1.0,0.6573660969734192,1.0,0.0,6.47392463684082,0.0,0.0,0.04489026963710785
1506,136,0.6064278483390808,0.0,0.05757833379352206,1.0,0.0,12.078635284466259,0.0,0.0,0.02267185323356324
1507,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,137,0.5816985368728638,1.0,0.41830146312713623,0.0,1.0,1.0,0.0,0.0,0.0
1509,137,0.5916590094566345,1.0,0.8308677077293396,1.0,0.0,1.0202020406723022,0.0,0.4571194648742676,0.4571194648742676
1510,137,0.6393406391143799,0.0,0.1999196857213974,1.0,0.0,1.061014175415039,0.0,0.0,0.2308684140443802
1511,137,0.6076335310935974,1.0,0.5943055152893066,1.0,0.0,1.1434630155563354,0.0,0.0,0.11660020798444748
1512,137,0.5865028500556946,0.0,0.013805780559778214,1.0,0.0,1.3100262880325317,0.0,1.0,1.0588890314102173
1513,137,0.5819639563560486,1.0,0.43198126554489136,1.0,0.0,1.6465176343917847,0.0,0.20012259483337402,0.734915018081665
1514,137,0.5710182189941406,1.0,0.8653265237808228,1.0,0.0,2.326298236846924,0.0,0.030235588550567627,0.40140479803085327
1515,137,0.6388595700263977,0.0,0.23520760238170624,1.0,0.0,3.6995925903320312,0.0,0.0,0.20272968709468842
1516,137,0.5753628015518188,1.0,0.6622206568717957,1.0,0.0,6.47392463684082,0.0,0.0,0.10238873213529587
1517,137,0.6258251070976257,0.0,0.043084630129187174,1.0,0.0,12.078635284466259,0.0,0.0,0.05171148131503731
1518,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,138,0.5606711506843567,1.0,0.4393288493156433,0.0,1.0,1.0,0.0,0.0,0.0
1520,138,0.5715485215187073,1.0,0.8722180128097534,1.0,0.0,1.0202020406723022,0.0,0.19382213056087494,0.19382213056087494
1521,138,0.6478721499443054,0.0,0.23315612971782684,1.0,0.0,1.061014175415039,0.0,1.0,1.097890019416809
1522,138,0.5830926299095154,1.0,0.6524186134338379,1.0,0.0,1.1434630155563354,0.0,0.0,0.5544899106025696
